flow id:,first send:,last send:,last arrive:,send num:,receive num:,send size:,receive size:,FCT:,origin_pg:
11:0:201 11:0:41 10009 100 17,2.060390792,10.011670399,10.406655127,142,154,8442,8442,8.346264335,1
11:0:201 11:0:41 10005 100 17,2.060216996,33.762118837,34.101138962,1686,1727,8267,8267,32.040921966,1
11:0:201 11:0:41 10011 100 17,2.06048939,10.447406084,10.838037847,165,178,8664,8664,8.777548457,1
11:0:201 11:0:41 10006 100 17,2.060245595,12.680361122,13.068789985,242,262,8230,8230,11.00854439,1
11:0:201 11:0:41 10029 100 17,2.061548373,15.336733752,15.698858017,355,380,8199,8199,13.637309644,1
11:0:201 11:0:41 10038 100 17,2.062097765,23.775432856,24.126505802,830,860,8237,8237,22.064408037,1
11:0:201 11:0:41 10051 100 17,2.063319953,60.415163794,60.734704602,5621,5693,65558,65558,58.671384649,2
11:0:201 11:0:41 10008 100 17,2.060334193,14.203748516,14.57432425,291,310,8325,8325,12.513990057,1
11:0:201 11:0:41 10040 100 17,2.062175963,11.563943623,11.951111819,214,234,8229,8229,9.888935856,1
11:0:201 11:0:41 10027 100 17,2.061432375,13.456923611,13.829879428,275,296,8316,8316,11.768447053,1
11:0:201 11:0:41 10034 100 17,2.061876169,12.291330279,12.680351718,230,249,8396,8396,10.618475549,1
11:0:201 11:0:41 10094 100 17,2.073939116,199.80238991,199.802363912,66113,66111,687497,686404,197.728424796,3
11:0:201 11:0:41 10089 100 17,2.07252612,199.796794325,199.796768327,66111,66109,890065,888605,197.724242207,3
11:0:201 11:0:41 10010 100 17,2.060425991,13.551165353,13.925582988,272,293,8422,8422,11.865156997,1
11:0:201 11:0:41 10063 100 17,2.065487943,199.775140187,199.775114189,66094,66092,918340,916880,197.709626246,3
11:0:201 11:0:41 10013 100 17,2.060646989,30.336204448,30.680534099,1355,1391,8268,8268,28.61988711,1
11:0:201 11:0:41 10057 100 17,2.063932747,199.769544204,199.769518206,66094,66093,933554,932054,197.705585459,3
11:0:201 11:0:41 10047 100 17,2.062657357,66.884446636,67.202016484,6904,6974,65686,65686,65.139359127,2
11:0:201 11:0:41 10030 100 17,2.061614572,23.081566787,23.431921711,849,891,8228,8228,21.370307139,1
11:0:201 11:0:41 10035 100 17,2.061934368,15.698915414,16.058027932,355,376,8204,8204,13.996093564,1
11:0:201 11:0:41 10044 100 17,2.062331559,12.352004329,12.741955979,234,253,8333,8333,10.67962442,1
11:0:201 11:0:41 10037 100 17,2.062049366,16.018894698,16.375263236,422,453,8272,8272,14.31321387,1
11:0:201 11:0:41 10036 100 17,2.061965767,13.902559688,14.276670379,280,298,8364,8364,12.214704612,1
11:0:201 11:0:41 10043 100 17,2.06228476,25.862239133,26.210352516,978,1009,8305,8305,24.148067756,1
11:0:201 11:0:41 10032 100 17,2.06171197,9.17953311,9.57741382,122,135,8317,8317,7.51570185,1
11:0:201 11:0:41 10046 100 17,2.062411957,65.510885804,65.826972846,6627,6695,65613,65613,63.764560889,2
11:0:201 11:0:41 10080 100 17,2.069934129,199.790723744,199.790697746,66105,66103,943500,942000,197.720763617,3
11:0:201 11:0:41 10055 100 17,2.063599949,199.760457431,199.760431433,66099,66100,935744,934244,197.696831484,3
11:0:201 11:0:41 10050 100 17,2.063112554,52.662849902,52.985915081,4240,4302,66208,66208,50.922802527,2
11:0:201 11:0:41 10052 100 17,2.063341952,166.667952265,166.965919979,45572,45759,65538,65538,164.902578027,2
11:0:201 11:0:41 10053 100 17,2.063370751,34.804207303,35.143100619,1773,1808,65685,65685,33.079729868,2
11:0:201 11:0:41 10056 100 17,2.063621548,199.768589808,199.76856381,66089,66087,943500,942000,197.704942262,3
11:0:201 11:0:41 10058 100 17,2.064243946,199.997080333,199.997054335,66136,66133,898778,897338,197.932810389,3
11:0:211 11:0:41 10095 100 17,2.076173715,199.821832849,199.821806851,66124,66122,943500,942000,197.745633136,3
11:0:211 11:0:41 10089 100 17,2.07448392,199.812999676,199.812973678,66119,66117,669256,668192,197.738489758,3
11:0:211 11:0:41 10084 100 17,2.072943925,199.809138688,199.80911269,66117,66115,918340,916880,197.736168765,3
11:0:211 11:0:41 10098 100 17,2.077107312,199.826602038,199.82657604,66126,66124,913308,911856,197.749468728,3
11:0:211 11:0:41 10083 100 17,2.072632726,199.80791469,199.807888692,66117,66115,943500,942000,197.735255966,3
11:0:211 11:0:41 10082 100 17,2.072321527,199.806453895,199.806427897,66117,66115,943500,942000,197.73410637,3
11:0:211 11:0:41 10081 100 17,2.072010328,199.805528298,199.8055023,66114,66112,942040,940540,197.733491972,3
11:0:211 11:0:41 10086 100 17,2.073558323,199.811301081,199.811275083,66118,66116,943500,942000,197.73771676,3
11:0:211 11:0:41 10080 100 17,2.071699129,199.804573902,199.804547904,66114,66112,943500,942000,197.732848775,3
11:0:211 11:0:41 10079 100 17,2.071397529,199.801848911,199.801822913,66113,66111,913308,911856,197.730425384,3
11:0:211 11:0:41 10078 100 17,2.07108633,199.799864716,199.799838718,66113,66111,934124,932624,197.728752388,3
11:0:211 11:0:41 10077 100 17,2.070775131,199.798939119,199.798913121,66112,66110,943500,942000,197.72813799,3
11:0:211 11:0:41 10097 100 17,2.076796113,199.824233042,199.824207044,66126,66124,943500,942000,197.747410931,3
11:0:211 11:0:41 10076 100 17,2.070471932,199.798005522,199.797979524,66112,66110,918340,916880,197.727507592,3
11:0:211 11:0:41 10074 100 17,2.069857534,199.796491126,199.796465128,66111,66109,943500,942000,197.726607594,3
11:0:211 11:0:41 10087 100 17,2.073869522,199.812153279,199.812127281,66119,66117,943500,942000,197.738257759,3
11:0:211 11:0:41 10072 100 17,2.069322336,199.779271974,199.779245976,65612,65608,933120,931620,197.70992364,3
11:0:211 11:0:41 10066 100 17,2.067481541,199.790101346,199.790075348,66104,66102,867673,866213,197.722593807,3
11:0:211 11:0:41 10063 100 17,2.066629343,199.787718752,199.787692754,66104,66102,943500,942000,197.721063411,3
11:0:211 11:0:41 10093 100 17,2.075560117,199.819448656,199.819422658,66122,66120,745939,744461,197.743862541,3
11:0:211 11:0:41 10062 100 17,2.066318144,199.786866554,199.786840556,66104,66102,943500,942000,197.720522412,3
11:0:211 11:0:41 10067 100 17,2.06778474,154.52285357,154.821573283,38897,39050,708288,708288,152.753788543,3
11:0:211 11:0:41 10061 100 17,2.066088344,199.784487959,199.784461961,66103,66101,687497,686404,197.718373617,3
11:0:211 11:0:41 10090 100 17,2.074707919,199.813310875,199.813284877,66119,66117,920941,919441,197.738576958,3
11:0:211 11:0:41 10060 100 17,2.065777145,199.783643761,199.783617763,66103,66101,943500,942000,197.717840618,3
11:0:211 11:0:41 10059 100 17,2.065465946,199.969896614,199.969870616,66068,66066,936120,934620,197.90440467,3
11:0:211 11:0:41 10075 100 17,2.070168733,199.797399124,199.797373126,66112,66109,916897,915437,197.727204393,3
11:0:211 11:0:41 10028 100 17,2.061403774,23.394608843,23.742519778,799,828,8310,8310,21.681116004,1
11:0:211 11:0:41 10000 100 17,2.06,17.223319982,17.575208775,445,471,8203,8203,15.515208775,1
11:0:211 11:0:41 10025 100 17,2.061237977,16.735735365,17.085517325,414,438,8236,8236,15.024279348,1
11:0:211 11:0:41 10001 100 17,2.060028199,18.183268375,18.541131205,484,508,8312,8312,16.481103006,1
11:0:211 11:0:41 10058 100 17,2.065162747,199.781743967,199.781717969,66102,66100,918340,916880,197.716555222,3
11:0:211 11:0:41 10011 100 17,2.060470589,14.940795648,15.305128285,329,351,8277,8277,13.244657696,1
11:0:211 11:0:41 10017 100 17,2.060783583,22.428167782,22.773504711,738,765,8339,8339,20.712721128,1
11:0:211 11:0:41 10085 100 17,2.073247124,199.810072285,199.810046287,66118,66116,943500,942000,197.736799163,3
11:0:211 11:0:41 10065 100 17,2.067251741,199.789798147,199.789772149,66104,66102,687497,686404,197.722520408,3
11:0:211 11:0:41 10006 100 17,2.060230394,31.442726933,31.781445407,1453,1490,8226,8226,29.721215013,1
11:0:211 11:0:41 10019 100 17,2.060938582,14.185479623,14.556209552,299,322,8328,8328,12.49527097,1
11:0:211 11:0:41 10051 100 17,2.063734553,70.194294773,70.509862448,7654,7731,66436,66436,68.446127895,2
11:0:211 11:0:41 10015 100 17,2.060700385,12.675162962,13.062917627,242,262,8263,8263,11.002217242,1
11:0:211 11:0:41 10036 100 17,2.061718966,17.828054344,18.185998958,464,489,8316,8316,16.124279992,1
11:0:211 11:0:41 10020 100 17,2.060998781,13.456093018,13.829016235,266,286,8352,8352,11.768017454,1
11:0:211 11:0:41 10064 100 17,2.066940542,199.789266747,199.789240749,66104,66102,943500,942000,197.722300207,3
11:0:211 11:0:41 10044 100 17,2.062175158,9.228320235,9.626830743,122,133,8295,8295,7.564655585,1
11:0:211 11:0:41 10073 100 17,2.069633535,40.794990308,41.119615471,2463,2503,114912,114912,39.049981936,3
11:0:211 11:0:41 10014 100 17,2.060654786,19.55556634,19.904917798,575,605,8275,8275,17.844263012,1
11:0:211 11:0:41 10013 100 17,2.060594587,13.079667712,13.453529235,256,275,8350,8350,11.392934648,1
11:0:211 11:0:41 10026 100 17,2.061297176,13.820452485,14.19468457,292,315,8318,8318,12.133387394,1
11:0:211 11:0:41 10042 100 17,2.06205596,13.44078052,13.814072928,263,283,8331,8331,11.752016968,1
11:0:211 11:0:41 10027 100 17,2.061349975,14.713833656,15.079937466,325,350,8317,8317,13.018587491,1
11:0:211 11:0:41 10016 100 17,2.060751384,14.976903887,15.340622927,346,372,8212,8212,13.279871543,1
11:0:211 11:0:41 10023 100 17,2.061135579,12.676116554,13.063887819,238,259,8260,8260,11.00275224,1
11:0:211 11:0:41 10091 100 17,2.075019118,199.816374465,199.816348467,66119,66117,943500,942000,197.741329349,3
11:0:211 11:0:41 10004 100 17,2.060170596,26.924554217,27.265614836,1102,1143,8207,8207,25.20544424,1
11:0:211 11:0:41 10032 100 17,2.06154617,13.864124059,14.238619352,289,312,8353,8353,12.177073182,1
11:0:211 11:0:41 10037 100 17,2.061762565,24.085200348,24.436288498,888,929,8270,8270,22.374525933,1
11:0:211 11:0:41 10012 100 17,2.060525988,11.973465069,12.359822489,214,233,8300,8300,10.299296501,1
11:0:211 11:0:41 10002 100 17,2.060083798,12.673618378,13.06150424,238,258,8439,8439,11.001420442,1
11:0:211 11:0:41 10039 100 17,2.061879763,11.532738575,11.919765169,217,236,8353,8353,9.857885406,1
11:0:211 11:0:41 10071 100 17,2.069019137,199.79525433,199.795228332,66108,66106,918340,916880,197.726209195,3
11:0:211 11:0:41 10005 100 17,2.060192195,12.420792844,12.811148891,235,256,8363,8363,10.750956696,1
11:0:211 11:0:41 10068 100 17,2.06809354,199.792878137,199.792852139,66108,66106,943500,942000,197.724758599,3
11:0:211 11:0:41 10022 100 17,2.06110238,17.78650352,18.144052931,476,505,8272,8272,16.082950551,1
11:0:211 11:0:41 10046 100 17,2.062505558,31.766076452,32.107376745,1464,1496,65999,65999,30.044871187,2
11:0:211 11:0:41 10069 100 17,2.068404739,199.793803734,199.793777736,66108,66106,943500,942000,197.725372997,3
11:0:211 11:0:41 10007 100 17,2.060254793,14.929755704,15.294121741,331,354,8227,8227,13.233866948,1
11:0:211 11:0:41 10096 100 17,2.076484914,71.607248384,71.913932465,7936,8006,306000,306000,69.837447551,3
11:0:211 11:0:41 10024 100 17,2.061199578,20.302139277,20.647814966,599,624,8299,8299,18.586615388,1
11:0:211 11:0:41 10029 100 17,2.061442173,13.117603312,13.490548841,266,288,8229,8229,11.429106668,1
11:0:211 11:0:41 10009 100 17,2.060356391,13.454999623,13.827746846,271,292,8233,8233,11.767390455,1
11:0:211 11:0:41 10047 100 17,2.062783557,93.32938432,93.639909615,13855,13960,66301,66301,91.577126058,2
11:0:211 11:0:41 10003 100 17,2.060123197,12.673696377,13.061560439,248,271,8336,8336,11.001437242,1
11:0:211 11:0:41 10035 100 17,2.061662567,9.300458508,9.699688626,122,135,8324,8324,7.638026059,1
11:0:211 11:0:41 10034 100 17,2.061640968,15.703235982,16.062539301,369,393,8344,8344,14.000898333,1
11:0:211 11:0:41 10053 100 17,2.064015751,76.951883883,77.258711579,9301,9391,65793,65793,75.194695828,2
11:0:211 11:0:41 10008 100 17,2.060306992,20.301309686,20.647019974,599,624,8241,8241,18.586712982,1
11:0:211 11:0:41 10010 100 17,2.06041659,13.061806034,13.436972947,258,280,8322,8322,11.376556357,1
11:0:211 11:0:41 10094 100 17,2.075866916,199.970511012,199.970480614,65930,65927,868064,866586,197.894613698,3
11:0:211 11:0:41 10092 100 17,2.075330317,199.819141857,199.819115859,66121,66119,687497,686404,197.743785542,3
11:0:211 11:0:41 10018 100 17,2.060824782,32.062301291,32.39786899,1526,1566,8308,8308,30.337044208,1
11:0:211 11:0:41 10030 100 17,2.061473572,17.42613776,17.780014955,458,486,8272,8272,15.718541383,1
11:0:211 11:0:41 10031 100 17,2.061517971,28.581591514,28.92548716,1229,1272,8255,8255,26.863969189,1
11:0:211 11:0:41 10033 100 17,2.061604569,9.22854003,9.627282938,122,133,8471,8471,7.565678369,1
11:0:211 11:0:41 10070 100 17,2.068715938,199.794114933,199.794080935,66108,66106,918340,916880,197.725364997,3
11:0:211 11:0:41 10057 100 17,2.064851548,199.78051677,199.780490772,66100,66098,942803,941303,197.715639224,3
11:0:211 11:0:41 10041 100 17,2.061992361,13.066036806,13.440684723,257,278,8217,8217,11.378692362,1
11:0:211 11:0:41 10043 100 17,2.062113159,12.305334592,12.694583234,234,254,8298,8298,10.632470075,1
11:0:211 11:0:41 10045 100 17,2.062284558,63.370448192,63.6871212,6193,6267,65983,65983,61.624836642,2
11:0:211 11:0:41 10038 100 17,2.061815164,12.296908247,12.685865291,237,259,8370,8370,10.624050127,1
11:0:211 11:0:41 10040 100 17,2.061931962,15.34125691,15.703792778,339,360,8276,8276,13.641860816,1
11:0:211 11:0:41 10056 100 17,2.064540349,199.778960775,199.778934777,66098,66096,934021,932521,197.714394428,3
11:0:211 11:0:41 10021 100 17,2.061056781,13.063798019,13.438532335,253,272,8402,8402,11.377475554,1
11:0:211 11:0:41 10048 100 17,2.062970756,29.629986421,29.975777466,1273,1302,66323,66323,27.91280671,2
11:0:211 11:0:41 10099 100 17,2.077408912,199.778649576,199.778623578,65932,65930,790024,788766,197.701214666,3
11:0:211 11:0:41 10049 100 17,2.063244555,59.234909099,59.557843882,5396,5467,65869,65869,57.494599327,2
11:0:211 11:0:41 10050 100 17,2.063471954,37.82211125,38.155382985,2112,2152,65883,65883,36.091911031,2
11:0:211 11:0:41 10054 100 17,2.06420515,30.38342248,30.727229933,1358,1392,66226,66226,28.663024783,2
11:0:211 11:0:41 10088 100 17,2.074180721,199.970207813,199.970173815,65902,65900,915420,913960,197.895993094,3
11:0:211 11:0:41 10052 100 17,2.063977152,36.402088593,36.732556944,1949,1986,62399,62399,34.668579792,2
11:0:211 11:0:41 10055 100 17,2.064238749,103.943092222,104.242705526,16157,16254,405328,405328,102.178466777,3
11:0:221 11:0:41 10097 100 17,2.075019909,199.992241546,199.992215548,65939,65936,686404,685311,197.917195639,3
11:0:221 11:0:41 10096 100 17,2.07470871,199.805839497,199.805813499,66114,66112,943500,942000,197.731104789,3
11:0:221 11:0:41 10095 100 17,2.074397511,199.805217099,199.805191101,66114,66112,943500,942000,197.73079359,3
11:0:221 11:0:41 10098 100 17,2.075249709,199.992552745,199.992526747,58975,58944,786919,785419,197.917277038,3
11:0:221 11:0:41 10094 100 17,2.074375912,199.70826279,199.708236792,66063,66064,935960,934460,197.63386088,3
11:0:221 11:0:41 10093 100 17,2.074064713,199.804262703,199.804236705,66114,66112,940580,939080,197.730171992,3
11:0:221 11:0:41 10092 100 17,2.074043114,140.889177155,141.191244854,29025,29162,605139,605139,139.11720174,3
11:0:221 11:0:41 10091 100 17,2.074021515,199.714093173,199.714067175,66064,66067,942440,940940,197.64004566,3
11:0:221 11:0:41 10090 100 17,2.073718316,199.800782313,199.800756315,66113,66111,918340,916880,197.727037999,3
11:0:221 11:0:41 10089 100 17,2.073415117,199.799553517,199.799527519,66113,66111,916920,915460,197.726112402,3
11:0:221 11:0:41 10084 100 17,2.07188632,199.796179927,199.796153929,66111,66109,943500,942000,197.724267609,3
11:0:221 11:0:41 10080 100 17,2.070727323,199.793492535,199.793466537,66108,66106,939503,938003,197.722739214,3
11:0:221 11:0:41 10079 100 17,2.070424124,199.793181336,199.793155338,66108,66106,916897,915437,197.722731214,3
11:0:221 11:0:41 10077 100 17,2.070099326,199.79195254,199.791926542,66149,66152,904753,903293,197.721827216,3
11:0:221 11:0:41 10071 100 17,2.068335332,199.788021951,199.787995953,66104,66102,918340,916880,197.719660621,3
11:0:221 11:0:41 10086 100 17,2.072499119,199.797702323,199.797676325,66112,66110,918340,916880,197.725177206,3
11:0:221 11:0:41 10069 100 17,2.067720934,199.785932957,199.785906959,66103,66101,918340,916880,197.718186025,3
11:0:221 11:0:41 10099 100 17,2.075560908,199.772249795,199.772215797,65845,65842,909646,908186,197.696654889,3
11:0:221 11:0:41 10068 100 17,2.067417735,199.992863944,199.992829946,62155,62142,861437,859977,197.925412211,3
11:0:221 11:0:41 10067 100 17,2.067106536,199.99409634,199.994070342,66205,66202,934660,933160,197.926963806,3
11:0:221 11:0:41 10065 100 17,2.066958538,172.85571829,173.149947617,43394,43556,711612,711612,171.082989079,3
11:0:221 11:0:41 10081 100 17,2.071038522,199.794647932,199.794621934,66108,66106,687497,686404,197.723583412,3
11:0:221 11:0:41 10064 100 17,2.066656938,199.781440768,199.78141477,66102,66100,913308,911856,197.714757832,3
11:0:221 11:0:41 10063 100 17,2.066345739,199.780205571,199.780179573,66100,66098,943500,942000,197.713833834,3
11:0:221 11:0:41 10062 100 17,2.06603454,199.779583173,199.779557175,66100,66098,943500,942000,197.713522635,3
11:0:221 11:0:41 10060 100 17,2.065412142,199.776606783,199.776580785,66094,66092,940580,939080,197.711168643,3
11:0:221 11:0:41 10073 100 17,2.06894973,199.790412545,199.790386547,66105,66103,939886,938386,197.721436817,3
11:0:221 11:0:41 10059 100 17,2.065108943,199.775443386,199.775417388,66094,66092,918340,916880,197.710308445,3
11:0:221 11:0:41 10011 100 17,2.06051439,14.555559555,14.924147344,316,339,8318,8318,12.863632954,1
11:0:221 11:0:41 10022 100 17,2.061081579,16.058905924,16.415368069,374,394,8458,8458,14.35428649,1
11:0:221 11:0:41 10087 100 17,2.072802318,199.79862792,199.798601922,66112,66110,943500,942000,197.725799604,3
11:0:221 11:0:41 10076 100 17,2.069796127,199.706219997,199.706193999,66046,66044,908360,906900,197.636397872,3
11:0:221 11:0:41 10009 100 17,2.060464792,33.059410077,33.398043001,1613,1653,8241,8241,31.337578209,1
11:0:221 11:0:41 10044 100 17,2.062477157,15.668800938,16.028855851,369,394,8242,8242,13.966378694,1
11:0:221 11:0:41 10085 100 17,2.072197519,199.797095925,199.797069927,66111,66109,913308,911856,197.724872408,3
11:0:221 11:0:41 10020 100 17,2.061008181,50.11870382,50.439749183,3832,3891,8250,8250,48.378741002,1
11:0:221 11:0:41 10061 100 17,2.065723341,199.77754038,199.777514382,66095,66093,943500,942000,197.711791041,3
11:0:221 11:0:41 10019 100 17,2.060929582,13.842644972,14.216665861,274,292,8394,8394,12.155736279,1
11:0:221 11:0:41 10057 100 17,2.064494545,199.773473793,199.773447795,66091,66089,918340,916880,197.70895325,3
11:0:221 11:0:41 10017 100 17,2.060823584,15.702611391,16.06165571,355,375,8327,8327,14.000832126,1
11:0:221 11:0:41 10016 100 17,2.060790585,26.561298483,26.904101287,1047,1081,8330,8330,24.843310702,1
11:0:221 11:0:41 10083 100 17,2.071579521,199.993478342,199.993447944,65076,65070,798818,798766,197.921868423,3
11:0:221 11:0:41 10025 100 17,2.061202776,15.338038943,15.700115208,336,355,8213,8213,13.638912432,1
11:0:221 11:0:41 10003 100 17,2.060139598,23.055147486,23.405125008,811,847,8408,8408,21.34498541,1
11:0:221 11:0:41 10014 100 17,2.060666787,11.89892951,12.285813723,221,243,8222,8222,10.225146936,1
11:0:221 11:0:41 10013 100 17,2.060633988,24.809818393,25.162731565,900,930,8202,8202,23.102097577,1
11:0:221 11:0:41 10000 100 17,2.06,16.71998844,17.0701216,399,420,8383,8383,15.0101216,1
11:0:221 11:0:41 10088 100 17,2.073113517,39.50832885,39.835712794,2301,2339,151008,151008,37.762599277,3
11:0:221 11:0:41 10082 100 17,2.071268322,199.993167143,199.993141145,47796,47761,775876,774376,197.921872823,3
11:0:221 11:0:41 10018 100 17,2.060876183,14.185425224,14.556152953,298,319,8356,8356,12.49527677,1
11:0:221 11:0:41 10070 100 17,2.068024133,199.787177753,199.787151755,66104,66102,942040,940540,197.719127622,3
11:0:221 11:0:41 10004 100 17,2.060188397,13.436836147,13.809897153,270,291,8260,8260,11.749708756,1
11:0:221 11:0:41 10047 100 17,2.062653954,26.272562086,26.616330482,989,1015,49142,49142,24.553676528,2
11:0:221 11:0:41 10021 100 17,2.06103638,12.670120794,13.057953057,238,258,8272,8272,10.996916677,1
11:0:221 11:0:41 10001 100 17,2.060031399,12.820505845,13.205062712,245,266,8309,8309,11.145031313,1
11:0:221 11:0:41 10027 100 17,2.061320374,14.941819643,15.306194878,321,340,8439,8439,13.244874504,1
11:0:221 11:0:41 10002 100 17,2.060083798,11.897440124,12.284373137,217,236,8216,8216,10.224289339,1
11:0:221 11:0:41 10049 100 17,2.062955952,35.144842812,35.482634724,1806,1841,65790,65790,33.419678772,2
11:0:221 11:0:41 10005 100 17,2.060244396,13.069799176,13.443956093,257,277,8283,8283,11.383711697,1
11:0:221 11:0:41 10038 100 17,2.062090963,13.831751218,14.205666708,292,315,8326,8326,12.143575745,1
11:0:221 11:0:41 10015 100 17,2.060724586,14.238086357,14.608316495,297,317,8377,8377,12.547591909,1
11:0:221 11:0:41 10006 100 17,2.060307995,14.563182307,14.931071097,308,329,8303,8303,12.870763102,1
11:0:221 11:0:41 10074 100 17,2.069260929,199.791034943,199.791008945,66105,66103,939473,937973,197.721748016,3
11:0:221 11:0:41 10072 100 17,2.068638531,42.420089956,42.746192511,2675,2716,168202,168202,40.67755398,3
11:0:221 11:0:41 10043 100 17,2.062445758,12.731528834,13.118622501,258,280,8367,8367,11.056176743,1
11:0:221 11:0:41 10028 100 17,2.061380573,18.132522583,18.490707809,437,459,8263,8263,16.429327236,1
11:0:221 11:0:41 10075 100 17,2.069572128,199.772025796,199.771912598,64616,64610,651016,649952,197.70234047,3
11:0:221 11:0:41 10051 100 17,2.06320875,58.927282076,59.249611854,5322,5388,66377,66377,57.186403104,2
11:0:221 11:0:41 10078 100 17,2.070120925,199.792255739,199.792229741,66107,66105,918340,916880,197.722108816,3
11:0:221 11:0:41 10012 100 17,2.060560989,13.061684836,13.436879349,262,284,8354,8354,11.37631836,1
11:0:221 11:0:41 10066 100 17,2.066980137,199.774710589,199.774499791,66086,66084,361192,360616,197.707519654,3
11:0:221 11:0:41 10039 100 17,2.062133962,12.700272602,13.087387271,247,268,8506,8506,11.025253309,1
11:0:221 11:0:41 10052 100 17,2.063416749,38.409365368,38.738413723,2190,2232,65764,65764,36.674996974,2
11:0:221 11:0:41 10008 100 17,2.060404593,14.55490936,14.923455148,307,328,8208,8208,12.863050555,1
11:0:221 11:0:41 10010 100 17,2.060492791,14.237898961,14.607656902,303,325,8283,8283,12.547164111,1
11:0:221 11:0:41 10026 100 17,2.061271575,19.223753207,19.572705662,536,560,8200,8200,17.511434087,1
11:0:221 11:0:41 10029 100 17,2.061431372,12.689153665,13.077392333,261,284,8320,8320,11.015960961,1
11:0:221 11:0:41 10031 100 17,2.06154717,10.013840371,10.409087694,142,154,8291,8291,8.347540524,1
11:0:221 11:0:41 10032 100 17,2.061582369,9.615290619,10.013913772,134,146,8430,8430,7.952331403,1
11:0:221 11:0:41 10033 100 17,2.061700368,13.830593422,14.204499513,277,296,8376,8376,12.142799145,1
11:0:221 11:0:41 10034 100 17,2.061759967,9.162466827,9.560367734,121,133,8203,8203,7.498607767,1
11:0:221 11:0:41 10007 100 17,2.060371794,25.538658064,25.889125042,1004,1046,8251,8251,23.828753248,1
11:0:221 11:0:41 10056 100 17,2.064183346,199.771714597,199.771688599,66090,66088,920268,918768,197.707505253,3
11:0:221 11:0:41 10035 100 17,2.061878966,19.25469428,19.603409135,619,657,8302,8302,17.541530169,1
11:0:221 11:0:41 10050 100 17,2.063180951,199.714432571,199.714122973,66145,66164,63731,63646,197.650942022,2
11:0:221 11:0:41 10037 100 17,2.061975764,14.580445023,14.948436618,304,319,8233,8233,12.886460854,1
11:0:221 11:0:41 10030 100 17,2.061481371,13.116756727,13.489479458,251,268,8340,8340,11.427998087,1
11:0:221 11:0:41 10040 100 17,2.062208961,12.731680232,13.1186699,257,280,8260,8260,11.056460939,1
11:0:221 11:0:41 10055 100 17,2.063880147,199.713781974,199.713755976,61972,61960,752643,751600,197.649875829,3
11:0:221 11:0:41 10036 100 17,2.061908565,13.136629198,13.508246535,260,279,8462,8462,11.44633797,1
11:0:221 11:0:41 10041 100 17,2.06227976,8.369851618,8.765616905,99,109,8297,8297,6.703337145,1
11:0:221 11:0:41 10042 100 17,2.062390759,11.906688247,12.294059862,221,241,8326,8326,10.231669103,1
11:0:221 11:0:41 10023 100 17,2.061112978,18.134396978,18.492506804,468,490,7965,7965,16.431393826,1
11:0:221 11:0:41 10045 100 17,2.062548356,199.714404372,199.714090774,66143,66162,63475,63390,197.651542418,2
11:0:221 11:0:41 10046 100 17,2.062577755,66.77866935,67.096103399,6910,6985,65892,65892,65.033525644,2
11:0:221 11:0:41 10048 100 17,2.062916953,35.206193627,35.543350139,1814,1849,65702,65702,33.480433186,2
11:0:221 11:0:41 10024 100 17,2.061138377,13.488266066,13.862223087,273,294,8304,8304,11.80108471,1
11:0:221 11:0:41 10053 100 17,2.063459149,61.74084807,62.062479468,5860,5929,66038,66038,59.999020319,2
11:0:221 11:0:41 10054 100 17,2.063673148,67.730326882,68.045477737,7084,7155,66072,66072,65.981804589,2
11:0:221 11:0:41 10058 100 17,2.064797744,199.77439939,199.774373392,66093,66090,943500,942000,197.709575648,3
11:0:231 11:0:41 10097 100 17,2.085019908,199.737925699,199.737899701,65761,65758,685311,684218,197.652879793,3
11:0:231 11:0:41 10091 100 17,2.084021514,199.753149254,199.753123256,66095,66098,942440,940940,197.669101742,3
11:0:231 11:0:41 10089 100 17,2.083415116,199.837217606,199.837191608,66132,66130,916920,915460,197.753776492,3
11:0:231 11:0:41 10088 100 17,2.083113516,39.541918741,39.869230485,2305,2343,151008,151008,37.786116969,3
11:0:231 11:0:41 10086 100 17,2.082499118,199.835055213,199.835029215,66131,66129,918340,916880,197.752530097,3
11:0:231 11:0:41 10084 100 17,2.081886319,199.833221618,199.83319562,66130,66128,943500,942000,197.751309301,3
11:0:231 11:0:41 10083 100 17,2.08157952,199.739288894,199.739258496,64904,64896,798766,797288,197.657678976,3
11:0:231 11:0:41 10082 100 17,2.081268321,199.738977695,199.738951697,47615,47580,774376,772876,197.657683376,3
11:0:231 11:0:41 10081 100 17,2.081038521,199.831689623,199.831663625,66127,66125,687497,686404,197.750625104,3
11:0:231 11:0:41 10080 100 17,2.080727322,199.830534226,199.830508228,66127,66125,939503,938003,197.749780906,3
11:0:231 11:0:41 10090 100 17,2.083718315,199.838135203,199.838109205,66133,66131,918340,916880,197.75439089,3
11:0:231 11:0:41 10078 100 17,2.080120924,199.82929743,199.829271432,66127,66125,918340,916880,197.749150508,3
11:0:231 11:0:41 10077 100 17,2.080099325,199.742291085,199.742265087,66116,66119,903293,901833,197.662165762,3
11:0:231 11:0:41 10076 100 17,2.079796126,199.744972879,199.744946881,66077,66075,908360,906900,197.665150755,3
11:0:231 11:0:41 10094 100 17,2.084375911,199.747015672,199.746989674,66093,66094,935960,934460,197.662613763,3
