,flow id:,first send:_no_sp,last send:_no_sp,last arrive:_no_sp,send num:_no_sp,receive num:_no_sp,send size:_no_sp,receive size:_no_sp,FCT:_no_sp,origin_pg:_no_sp,transfer delay:_no_sp,first send:_sp,last send:_sp,last arrive:_sp,send num:_sp,receive num:_sp,send size:_sp,receive size:_sp,FCT:_sp,origin_pg:_sp,transfer delay:_sp,FCT Change,FCT % Change
53,11:0:11 11:0:41 10046 100 17,2.002411957,9.917837711,9.955516195,1261,1268,65613,65613,7.953104238,2,0,2.002411957,10.433557904,10.470584393,1324,1332,65613,65613,8.468172436,2,0,0.5150681979999998,6.476316449355707
54,11:0:11 11:0:41 10001 100 17,2.000068399,4.010585455,4.055702664,156,158,8247,8247,2.055634265,1,0,2.000068399,4.010585455,4.010730653,156,158,8247,8247,2.010662254,1,0,-0.044972011000000034,-2.1877437910872746
55,11:0:11 11:0:41 10004 100 17,2.000174997,5.482030825,5.523901478,268,271,8226,8226,3.523726481,1,0,2.000174997,5.477575688,5.47775729,268,270,8226,8226,3.477582293,1,0,-0.046144187999999975,-1.3095280876313842
56,11:0:11 11:0:41 10002 100 17,2.000103398,4.219408165,4.262371988,140,142,8276,8276,2.26226859,1,0,2.000103398,4.219297572,4.219695971,140,142,8276,8276,2.219592573,1,0,-0.04267601700000023,-1.8864257404555236
57,11:0:11 11:0:41 10095 100 17,2.014168916,29.306421004,29.310982797,12642,12668,1049806,1049806,27.296813881,3,0,2.014168916,29.572582137,29.575943134,12992,13017,1049806,1049806,27.561774218,3,0,0.26496033700000154,0.9706639688979515
58,11:0:11 11:0:41 10044 100 17,2.002331559,4.007221666,4.052321675,121,123,8333,8333,2.049990116,1,0,2.002331559,4.007221666,4.118916837,121,123,8333,8333,2.116585278,1,0,0.06659516200000004,3.2485601506187964
59,11:0:11 11:0:41 10057 100 17,2.003932747,28.857738733,28.873909692,11779,11804,1049599,1049599,26.869976945,3,0,2.003932747,29.185881018,29.200824982,12150,12177,1049599,1049599,27.196892235,3,0,0.32691528999999875,1.2166563844440945
60,11:0:11 11:0:41 10071 100 17,2.007588136,28.549937993,28.585079691,11396,11422,1050000,1050000,26.577491555,3,0,2.007588136,28.90731356,28.93939747,11761,11787,1050000,1050000,26.931809334,3,0,0.3543177789999987,1.3331498131295285
61,11:0:11 11:0:41 10006 100 17,2.000245595,3.847392997,3.892731182,122,123,8230,8230,1.892485587,1,0,2.000245595,3.847392997,3.892731182,122,123,8230,8230,1.892485587,1,0,0.0,0.0
62,11:0:11 11:0:41 10009 100 17,2.000390792,3.215473929,3.262726486,71,72,8442,8442,1.262335694,1,0,2.000390792,3.215473929,3.262726486,71,72,8442,8442,1.262335694,1,0,0.0,0.0
63,11:0:11 11:0:41 10028 100 17,2.001486174,3.197466006,3.244122961,71,72,8422,8422,1.242636787,1,0,2.001486174,3.197466006,3.244122961,71,72,8422,8422,1.242636787,1,0,0.0,0.0
64,11:0:11 11:0:41 10018 100 17,2.000853184,4.108827428,4.153287837,169,171,8321,8321,2.152434653,1,0,2.000853184,4.064740735,4.065065735,169,171,8321,8321,2.064212551,1,0,-0.08822210200000002,-4.09871221302996
65,11:0:11 11:0:41 10021 100 17,2.001070181,3.985204351,4.030967949,132,134,8378,8378,2.029897768,1,0,2.001070181,3.985204351,4.037541256,132,134,8378,8378,2.036471075,1,0,0.006573307000000028,0.3238245345959722
66,11:0:11 11:0:41 10010 100 17,2.000425991,3.884121821,3.929438607,129,130,8422,8422,1.929012616,1,0,2.000425991,3.884121821,3.929438607,129,130,8422,8422,1.929012616,1,0,0.0,0.0
67,11:0:11 11:0:41 10000 100 17,2.0,4.669805394,4.713078029,221,223,8213,8213,2.713078029,1,0,2.0,4.27477672,4.27509012,221,223,8213,8213,2.27509012,1,0,-0.43798790899999984,-16.143579518110492
