,flow id:,first send:_no_sp,last send:_no_sp,last arrive:_no_sp,send num:_no_sp,receive num:_no_sp,send size:_no_sp,receive size:_no_sp,FCT:_no_sp,origin_pg:_no_sp,transfer delay:_no_sp,first send:_sp,last send:_sp,last arrive:_sp,send num:_sp,receive num:_sp,send size:_sp,receive size:_sp,FCT:_sp,origin_pg:_sp,transfer delay:_sp,FCT Change,FCT % Change
73,11:0:11 11:0:41 10005 100 17,2.000000059,125.004529341,125.004847136,2099,2099,2300,2300,123.004847077,1,0,2.000000059,125.122732208,125.122930198,2099,2099,2300,2300,123.122930139,1,0,0.11808306200001084,0.0959987063973925
74,11:0:11 11:0:41 10039 100 17,2.000000404,117.588122317,117.588168112,1171,1171,2685,2685,115.588167708,1,0,2.000000404,117.649059962,117.649335958,1171,1171,2685,2685,115.649335554,1,0,0.06116784600000358,0.05291877811795271
75,11:0:11 11:0:41 10000 100 17,2.0,118.400252898,118.400286093,1836,1836,2149,2149,116.400286093,1,0,2.0,118.426013935,118.426332104,1835,1835,2149,2149,116.426332104,1,0,0.026046010999991154,0.022376243112651153
76,11:0:11 11:0:41 10102 100 17,7.000000019,131.836891102,131.837141298,1213,1213,2555,2555,124.837141279,1,0,7.000000019,131.822796015,131.823050211,1213,1213,2555,2555,124.823050192,1,0,-0.01409108699999706,-0.011287575841315307
77,11:0:11 11:0:41 10021 100 17,2.000000216,121.489232962,121.489575003,1954,1954,2228,2228,119.489574787,1,0,2.000000216,121.50281695,121.503059732,1954,1954,2228,2228,119.503059516,1,0,0.013484728999998197,0.011285276580853047
78,11:0:11 11:0:41 10018 100 17,2.000000188,118.980192852,118.980253539,1845,1845,2153,2153,116.980253351,1,0,2.000000188,118.939337636,118.939380803,1844,1845,2153,2153,116.939380615,1,0,-0.04087273599999719,-0.03493985936015909
79,11:0:11 11:0:41 10028 100 17,2.000000283,125.7214088,125.721727243,2080,2080,2290,2290,123.72172696,1,0,2.000000283,125.752311907,125.752553103,2079,2080,2290,2290,123.75255282,1,0,0.03082586000000731,0.02491547827324905
80,11:0:11 11:0:41 10103 100 17,7.000000034,93.750220525,93.75053512,1634,1634,2805,2805,86.750535086,1,0,7.000000034,93.730841301,93.730963296,1632,1632,2805,2805,86.730963262,1,0,-0.01957182399999624,-0.02256104124383065
81,11:0:11 11:0:41 10126 100 17,7.00000028,133.222264119,133.222577224,2207,2207,2228,2228,126.222576944,1,0,7.00000028,133.237340164,133.237657837,2207,2207,2228,2228,126.237657557,1,0,0.01508061300000918,0.011947635173618628
82,11:0:11 11:0:41 10129 100 17,7.000000319,129.04929629,129.049469885,2931,2931,4400,4400,122.049469566,1,0,7.000000319,129.027356612,129.027524385,2928,2928,4400,4400,122.027524066,1,0,-0.02194550000000106,-0.017980823741420456
83,11:0:11 11:0:41 10006 100 17,2.000000068,128.230380491,128.230413364,1933,1933,2154,2154,126.230413296,1,0,2.000000068,128.289263626,128.289580995,1932,1932,2154,2154,126.289580927,1,0,0.059167631000008214,0.04687272223474778
84,11:0:11 11:0:41 10071 100 17,2.000000967,206.696839449,206.740199066,220046,220178,3367597,3367597,204.740198099,3,0,2.000000967,265.121623523,265.175724602,314969,315165,3367597,3367597,263.175723635,3,0,58.435525536,28.541305556295356
85,11:0:11 11:0:41 10057 100 17,2.000000775,331.704292924,331.741141209,960018,960274,7499360,7499360,329.741140434,3,0,2.000000775,445.491482989,445.546663618,1331380,1331768,7499360,7499360,443.546662843,3,0,113.80552240899999,34.51359519749674
86,11:0:11 11:0:41 10044 100 17,2.000000459,127.423384802,127.423616597,2211,2211,2367,2367,125.423616138,1,0,2.000000459,127.419486622,127.419804685,2211,2211,2367,2367,125.419804226,1,0,-0.0038119120000033035,-0.003039229865457847
87,11:0:11 11:0:41 10175 100 17,7.000001274,177.08925044,177.138812673,148866,148953,2096158,2096158,170.138811399,3,0,7.000001274,216.801593183,216.865059003,186197,186330,2096158,2096158,209.865057729,3,0,39.72624633000001,23.349314599851205
88,11:0:11 11:0:41 10095 100 17,2.000001475,166.605362567,166.655693607,80958,81033,2041051,2041051,164.655692132,3,0,2.000001475,216.839095883,216.905694909,127943,128077,2041051,2041051,214.905693434,3,0,50.25000130199999,30.51822907022001
